FeatureID,Feature,Annotation,Cosine,Mzerror,Group0,Group1,Group2
11297,"X11297_pos_253.097_4.186_Massbank:EA091604 Carbamazepine-10,11-epoxide|1a,10b-Dihydro-6H-dibenz(b,f)oxiren(d)azepine-6-carboxamide","Massbank:EA091604 Carbamazepine-10,11-epoxide|1a,10b-Dihydro-6H-dibenz(b,f)oxiren(d)azepine-6-carboxamide",0.89073,0.783748,all anthropogenic,pharmaceutical,pharmaceutical - other
1130,X1130_pos_354.177_1.004_NA,,,,,,
11304,X11304_pos_347.149_4.131_NA,,,,,,
11310,X11310_pos_305.139_4.231_NA,,,,,,
11323,X11323_pos_172.076_4.113_NA,,,,,,
11325,X11325_pos_333.188_4.129_NA,,,,,,
11326,X11326_pos_328.248_3.982_MassbankEU:ET180103 SPI_328.2483_12.0,MassbankEU:ET180103 SPI_328.2483_12.0,0.943268,0.650798,all anthropogenic,pesticide,fungicide
11333,X11333_pos_591.359_4.165_NA,,,,,,
11338,X11338_pos_368.171_4.113_NA,,,,,,
11340,X11340_pos_209.117_4.005_NA,,,,,,
11341,X11341_pos_238.171_4.111_NA,,,,,,
11343,X11343_pos_592.391_4.069_NA,,,,,,
11350,X11350_pos_663.281_4.131_NA,,,,,,
11352,X11352_pos_318.206_4.058_NA,,,,,,
11354,X11354_pos_312.238_4.123_NA,,,,,,
11360,X11360_pos_644.316_4.036_NA,,,,,,
11366,X11366_pos_357.119_4.134_NA,,,,,,
11367,X11367_pos_548.292_4.095_NA,,,,,,
1137,X1137_pos_183.099_1.024_NA,,,,,,
11371,X11371_pos_504.338_4.122_NA,,,,,,
11374,X11374_pos_275.175_4.135_NA,,,,,,
11379,X11379_pos_622.365_4.014_NA,,,,,,
1138,X1138_pos_248.128_1.009_NA,,,,,,
1139,X1139_pos_251.15_1.027_NA,,,,,,
1140,X1140_pos_270.218_1.03_Pramiracetam,Pramiracetam,0.713937,1.46818,all anthropogenic,pharmaceutical,pharmaceutical - other
11400,X11400_pos_400.254_4.193_NA,,,,,,
11403,X11403_pos_253.143_4.144_NA,,,,,,
11405,X11405_pos_435.22_4.122_NA,,,,,,
11407,X11407_pos_636.344_4.144_NA,,,,,,
11409,X11409_pos_302.211_4.13_Iromycin A,Iromycin A,0.769869,2.01961,biological ,biological compound,biological - other
1141,X1141_pos_215.125_1.027_NA,,,,,,
11410,X11410_pos_293.149_4.162_NA,,,,,,
11413,X11413_pos_164.071_4.237_NA,,,,,,
11415,X11415_pos_225.109_4.137_NA,,,,,,
11418,X11418_pos_644.349_4.102_NA,,,,,,
1142,X1142_pos_254.125_0.904_NA,,,,,,
11421,"X11421_pos_308.051_4.143_Massbank:EA285409 Clopidogrel carboxylic acid|2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetic acid","Massbank:EA285409 Clopidogrel carboxylic acid|2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetic acid",0.938895,1.28787,all anthropogenic,pharmaceutical,pharmaceutical - other
11426,X11426_pos_441.25_4.139_NA,,,,,,
11429,X11429_pos_239.128_4.179_NA,,,,,,
1143,X1143_pos_253.166_0.988_NA,,,,,,
11430,X11430_pos_210.149_4.133_NA,,,,,,
11431,X11431_pos_163.087_4.206_NA,,,,,,
11439,X11439_pos_290.175_4.165_NA,,,,,,
1144,X1144_pos_178.086_0.99_NA,,,,,,
11447,X11447_pos_178.086_4.116_NA,,,,,,
11450,X11450_pos_161.133_4.131_NA,,,,,,
11452,X11452_pos_430.265_3.882_NA,,,,,,
11458,X11458_pos_344.69_4.147_NA,,,,,,
11468,X11468_pos_365.16_4.103_NA,,,,,,
11469,X11469_pos_223.133_3.972_NA,,,,,,
11470,X11470_pos_666.391_4.165_NA,,,,,,
11477,X11477_pos_325.186_4.151_NA,,,,,,
11478,X11478_pos_221.117_4.147_NA,,,,,,
1148,X1148_pos_280.176_1.032_NA,,,,,,
11483,X11483_pos_244.13_4.126_NA,,,,,,
11489,X11489_pos_241.143_3.976_NA,,,,,,
11490,X11490_pos_283.717_4.154_NA,,,,,,
11491,X11491_pos_388.254_4.216_NA,,,,,,
11497,X11497_pos_293.09_4.166_NA,,,,,,
11498,X11498_pos_611.486_4.143_NA,,,,,,
115,X115_pos_572.836_0.541_NA,,,,,,
1150,X1150_pos_173.129_1.035_NA,,,,,,
1151,X1151_pos_302.157_1.035_NA,,,,,,
11525,X11525_pos_276.196_4.134_NA,,,,,,
11539,X11539_pos_416.286_4.171_NA,,,,,,
1154,X1154_pos_263.139_1.002_NA,,,,,,
11544,X11544_pos_348.722_4.176_NA,,,,,,
11546,X11546_pos_740.464_4.306_NA,,,,,,
11549,X11549_pos_193.122_4.171_NA,,,,,,
11551,X11551_pos_409.186_4.1_NA,,,,,,
11552,X11552_pos_316.171_4.156_NA,,,,,,
11553,X11553_pos_151.075_4.15_NA,,,,,,
11554,X11554_pos_588.41_4.153_NA,,,,,,
11556,X11556_pos_170.154_4.168_NA,,,,,,
11559,X11559_pos_566.428_4.155_NA,,,,,,
1156,X1156_pos_240.171_1.057_NA,,,,,,
11560,X11560_pos_460.312_4.184_NA,,,,,,
11565,X11565_pos_224.092_4.175_NA,,,,,,
1157,X1157_pos_233.129_0.993_NA,,,,,,
11572,X11572_pos_575.291_3.988_NA,,,,,,
11574,X11574_pos_415.254_4.153_Spectral Match to Nonaethylene glycol from NIST14,Spectral Match to Nonaethylene glycol from NIST14,0.918523,0.440948,all anthropogenic,polymer-related,PAG
11586,X11586_pos_238.137_4.161_NA,,,,,,
11593,X11593_pos_359.713_4.178_NA,,,,,,
11596,X11596_pos_367.7_4.183_NA,,,,,,
11598,X11598_pos_371.251_4.179_NA,,,,,,
1160,X1160_pos_194.104_0.93_NA,,,,,,
11602,X11602_pos_701.393_4.168_NA,,,,,,
11604,X11604_pos_658.295_4.177_NA,,,,,,
11605,X11605_pos_194.118_4.056_NA,,,,,,
11607,X11607_pos_620.349_3.993_NA,,,,,,
11609,X11609_pos_236.071_4.173_NA,,,,,,
1161,X1161_pos_246.153_1.072_NA,,,,,,
11610,X11610_pos_210.091_4.186_10-methylacridone,10-methylacridone,0.707115,6.68194,biological ,biological compound,plant metabolite
11612,X11612_pos_717.367_4.184_NA,,,,,,
11618,"X11618_pos_271.108_4.188_""0465_10,11-Dihydro-10,11-dihydroxycarbamazepine""","""0465_10,11-Dihydro-10,11-dihydroxycarbamazepine""",0.950648,0.787963,all anthropogenic,pharmaceutical,pharmaceutical - other
11625,X11625_pos_680.277_4.172_NA,,,,,,
11626,X11626_pos_724.469_4.176_NA,,,,,,
11631,X11631_pos_438.306_4.157_NA,,,,,,
11635,X11635_pos_685.233_4.175_NA,,,,,,
11636,X11636_pos_351.2_4.179_NA,,,,,,
11638,X11638_pos_679.411_4.179_NA,,,,,,
1164,X1164_pos_240.159_1.059_NA,,,,,,
11640,X11640_pos_293.113_4.15_NA,,,,,,
11641,X11641_pos_362.191_4.165_NA,,,,,,
11642,X11642_pos_279.123_4.269_NA,,,,,,
11644,X11644_pos_325.165_4.195_NA,,,,,,
11645,X11645_pos_385.184_4.125_NA,,,,,,
11648,X11648_pos_663.251_4.169_NA,,,,,,
1165,X1165_pos_305.207_1.198_NA,,,,,,
11650,X11650_pos_197.063_4.195_NA,,,,,,
11653,X11653_pos_259.144_4.167_NA,,,,,,
11655,X11655_pos_317.138_4.197_NA,,,,,,
11657,X11657_pos_327.206_4.169_NA,,,,,,
1166,X1166_pos_193.097_0.959_NA,,,,,,
11666,X11666_pos_326.709_4.037_NA,,,,,,
11667,X11667_pos_188.07_4.203_Massbank:EA030904 Atrazine-desethyl|Deethylatrazine|(4-amino-6-chloro-s-triazin-2-yl)-isopropyl-amine,Massbank:EA030904 Atrazine-desethyl|Deethylatrazine|(4-amino-6-chloro-s-triazin-2-yl)-isopropyl-amine,0.912265,2.59627,all anthropogenic,pesticide,herbicide
11668,X11668_pos_213.112_4.155_NA,,,,,,
11669,X11669_pos_358.201_4.179_NA,,,,,,
1167,X1167_pos_245.15_1.145_NA,,,,,,
11671,X11671_pos_272.142_4.172_NA,,,,,,
11676,X11676_pos_553.247_4.127_NA,,,,,,
11679,X11679_pos_287.16_4.176_NA,,,,,,
11684,X11684_pos_319.154_4.212_NA,,,,,,
11689,X11689_pos_608.385_4.147_NA,,,,,,
1169,X1169_pos_155.118_1.147_NA,,,,,,
11692,X11692_pos_581.186_4.131_NA,,,,,,
11693,X11693_pos_296.167_4.175_NA,,,,,,
11697,X11697_pos_327.123_4.176_NA,,,,,,
11698,X11698_pos_263.128_4.272_NA,,,,,,
1170,X1170_pos_188.165_0.973_NA,,,,,,
11703,X11703_pos_235.133_4.286_NA,,,,,,
11705,X11705_pos_209.154_4.102_NA,,,,,,
11708,X11708_pos_227.104_4.132_NA,,,,,,
11709,X11709_pos_249.087_4.133_NA,,,,,,
1171,X1171_pos_181.134_1.144_NA,,,,,,
11710,X11710_pos_272.162_4.143_NA,,,,,,
11711,X11711_pos_339.201_4.008_NA,,,,,,
11716,X11716_pos_430.301_4.255_NA,,,,,,
11718,X11718_pos_638.396_4.019_NA,,,,,,
11721,X11721_pos_329.187_4.052_NA,,,,,,
11733,X11733_pos_488.271_4.237_NA,,,,,,
11739,X11739_pos_635.385_4.049_NA,,,,,,
1174,X1174_pos_236.186_1.069_NA,,,,,,
11740,X11740_pos_188.165_4.213_NA,,,,,,
11751,X11751_pos_163.075_4.184_NA,,,,,,
11758,X11758_pos_288.196_4.182_NA,,,,,,
11759,X11759_pos_671.316_4.192_NA,,,,,,
1176,X1176_pos_327.189_1.237_NA,,,,,,
11764,X11764_pos_710.324_4.195_NA,,,,,,
11769,X11769_pos_738.356_4.19_NA,,,,,,
1177,X1177_pos_202.119_1.098_NA,,,,,,
11770,X11770_pos_205.122_4.191_NA,,,,,,
11771,X11771_pos_299.149_4.192_NA,,,,,,
11772,X11772_pos_693.297_4.203_NA,,,,,,
11773,X11773_pos_374.155_4.154_NA,,,,,,
11780,X11780_pos_733.4_4.198_NA,,,,,,
11782,X11782_pos_275.139_4.184_NA,,,,,,
11786,X11786_pos_705.369_4.204_NA,,,,,,
11791,X11791_pos_715.28_4.204_NA,,,,,,
11796,X11796_pos_251.128_4.21_NA,,,,,,
11800,X11800_pos_231.04_3.988_NA,,,,,,
11801,X11801_pos_311.149_4.216_NA,,,,,,
11804,X11804_pos_486.318_4.192_NA,,,,,,
11805,"X11805_pos_256.06_4.157_Massbank:LU006002 Imidacloprid|N-[1-[(6-Chloro-3-pyridinyl)methyl]-4,5-dihydroimidazol-2-yl]nitramide|N-[1-[(6-chloropyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide","Massbank:LU006002 Imidacloprid|N-[1-[(6-Chloro-3-pyridinyl)methyl]-4,5-dihydroimidazol-2-yl]nitramide|N-[1-[(6-chloropyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0.833676,1.54936,all anthropogenic,pesticide,insecticide
11809,X11809_pos_344.652_4.067_NA,,,,,,
1182,X1182_pos_166.072_1.16_NA,,,,,,
11823,X11823_pos_414.148_4.12_NA,,,,,,
11831,X11831_pos_310.184_4.228_NA,,,,,,
11832,X11832_pos_212.165_4.224_NA,,,,,,
11836,X11836_pos_265.009_4.333_NA,,,,,,
11845,X11845_pos_508.3_4.195_NA,,,,,,
11849,X11849_pos_450.024_4.199_NA,,,,,,
11851,X11851_pos_411.172_4.213_N-desmethylclindamycin,N-desmethylclindamycin,0.863522,3.63684,all anthropogenic,pharmaceutical,antibiotic
11853,X11853_pos_567.17_4.221_NA,,,,,,
11854,"X11854_pos_186.222_4.179_Massbank:EQ315002 Tributylamine|1-Butanamine, N,N-dibutyl-|N,N-dibutyl-1-butanamine","Massbank:EQ315002 Tributylamine|1-Butanamine, N,N-dibutyl-|N,N-dibutyl-1-butanamine",0.82615,1.63877,all anthropogenic,other consumer industrial,other other consumer industrial
11858,X11858_pos_363.2_4.173_NA,,,,,,
11859,X11859_pos_225.149_4.225_NA,,,,,,
11863,X11863_pos_309.185_4.237_NA,,,,,,
11864,X11864_pos_339.18_4.198_NA,,,,,,
11876,X11876_pos_421.186_4.379_NA,,,,,,
11877,X11877_pos_324.18_4.343_NA,,,,,,
11879,X11879_pos_483.28_4.225_NA,,,,,,
1188,X1188_pos_207.113_1.277_NA,,,,,,
11882,X11882_pos_634.329_4.217_NA,,,,,,
11884,X11884_pos_713.303_4.201_NA,,,,,,
11892,X11892_pos_394.107_4.208_NA,,,,,,
11895,X11895_pos_255.12_4.218_NA,,,,,,
1190,X1190_pos_205.097_1.405_NA,,,,,,
11901,X11901_pos_389.208_4.208_NA,,,,,,
1191,X1191_pos_153.088_1.032_NA,,,,,,
11916,X11916_pos_277.191_4.013_NA,,,,,,
11938,X11938_pos_261.11_4.216_NA,,,,,,
1194,X1194_pos_237.107_1.043_NA,,,,,,
1195,X1195_pos_266.107_1.019_NA,,,,,,
11951,X11951_pos_238.086_4.232_NA,,,,,,
11960,X11960_pos_335.149_4.26_NA,,,,,,
11966,X11966_pos_163.073_4.149_NA,,,,,,
11969,X11969_pos_166.032_4.22_NA,,,,,,
11970,X11970_pos_288.159_4.221_NA,,,,,,
11972,X11972_pos_239.212_4.259_NA,,,,,,
11973,X11973_pos_233.117_4.24_NA,,,,,,
11980,X11980_pos_189.127_4.113_NA,,,,,,
11982,X11982_pos_405.21_4.222_NA,,,,,,
11985,X11985_pos_518.318_4.295_NA,,,,,,
11987,X11987_pos_523.273_4.273_NA,,,,,,
11993,X11993_pos_548.328_4.243_NA,,,,,,
11994,X11994_pos_431.273_4.309_NA,,,,,,
11995,X11995_pos_265.144_4.307_Artemisinin CollisionEnergy:205060,Artemisinin CollisionEnergy:205060,0.750449,2.64727,biological ,biological compound,plant metabolite
11999,X11999_pos_501.291_4.235_NA,,,,,,
120,X120_pos_202.971_0.54_NA,,,,,,
12002,X12002_pos_353.16_4.208_NA,,,,,,
12003,X12003_pos_539.247_4.254_NA,,,,,,
12017,X12017_pos_223.06_4.149_NA,,,,,,
1202,X1202_pos_151.073_1.401_NA,,,,,,
12022,X12022_pos_583.294_4.172_NA,,,,,,
12026,X12026_pos_267.076_4.201_NA,,,,,,
12027,X12027_pos_518.281_4.211_NA,,,,,,
12032,X12032_pos_271.151_4.104_NA,,,,,,
12037,X12037_pos_331.173_4.259_NA,,,,,,
1204,X1204_pos_250.107_1.156_NA,,,,,,
12040,X12040_pos_327.201_4.348_NA,,,,,,
12041,X12041_pos_393.191_4.366_NA,,,,,,
12049,X12049_pos_482.333_4.216_NA,,,,,,
1205,X1205_pos_274.13_1.166_NA,,,,,,
12057,X12057_pos_613.341_4.134_NA,,,,,,
12061,X12061_pos_319.129_4.191_NA,,,,,,
12063,X12063_pos_260.201_4.218_NA,,,,,,
12067,X12067_pos_636.417_4.118_NA,,,,,,
1207,X1207_pos_247.115_1.194_NA,,,,,,
12070,X12070_pos_429.109_4.246_MassbankEU:ET310203 SMZ-Pt,MassbankEU:ET310203 SMZ-Pt,0.868129,0,all anthropogenic,pharmaceutical,antibiotic
12071,X12071_pos_445.295_4.221_NA,,,,,,
12073,"X12073_pos_481.316_4.221_NCGC00168839-02!(2S,3R,5R,10R,13R,14S,17S)-2,3,14-trihydroxy-10,13-dimethyl-17-[(2R,3R)-2,3,6-trihydroxy-6-methylheptan-2-yl]-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one [IIN-based: Match]","NCGC00168839-02!(2S,3R,5R,10R,13R,14S,17S)-2,3,14-trihydroxy-10,13-dimethyl-17-[(2R,3R)-2,3,6-trihydroxy-6-methylheptan-2-yl]-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one [IIN-based: Match]",0.785853,0.253618,unknown,unknown,unknown
1208,"X1208_pos_161.071_1.167_2-hydroxy-6,7-dihydro-5H-cyclopenta[b]pyridine-3-carbonitrile","2-hydroxy-6,7-dihydro-5H-cyclopenta[b]pyridine-3-carbonitrile",0.797751,6.1577,unknown,unknown,unknown
12086,X12086_pos_641.299_4.144_NA,,,,,,
1209,X1209_pos_235.108_1.295_NA,,,,,,
12090,X12090_pos_502.323_4.252_NA,,,,,,
12091,X12091_pos_331.093_4.256_NA,,,,,,
12093,X12093_pos_702.322_4.35_NA,,,,,,
1210,X1210_pos_208.133_1.238_NA,,,,,,
12102,X12102_pos_177.091_4.045_NA,,,,,,
12104,X12104_pos_444.281_4.413_NA,,,,,,
12106,"X12106_pos_264.134_4.283_Massbank:EA270804 Dioxoaminopyrine|AMDOPH|2-(N-[acetyl(methyl)amino]anilino)-2-keto-N,N-dimethyl-acetamide","Massbank:EA270804 Dioxoaminopyrine|AMDOPH|2-(N-[acetyl(methyl)amino]anilino)-2-keto-N,N-dimethyl-acetamide",0.861195,1.502,all anthropogenic,pharmaceutical,NSAID
12107,X12107_pos_182.081_4.256_Spectral Match to L-Tyrosine from NIST14,Spectral Match to L-Tyrosine from NIST14,0.874879,7.12323,biological ,biological compound,biological - other
12108,X12108_pos_504.302_4.32_NA,,,,,,
12109,"X12109_pos_215.978_4.199_MassbankEU:SM820101 2-Benzothiazolesulfonic acid|Benzothiazole-2-sulfonic acid|1,3-benzothiazole-2-sulfonic acid","MassbankEU:SM820101 2-Benzothiazolesulfonic acid|Benzothiazole-2-sulfonic acid|1,3-benzothiazole-2-sulfonic acid",0.942457,2.33144,all anthropogenic,polymer-related,other polymer-related
12112,X12112_pos_217.122_4.241_NA,,,,,,
12119,X12119_pos_375.262_4.209_Spectral Match to Azithromycin from NIST14,Spectral Match to Azithromycin from NIST14,0.83351,1.62647,all anthropogenic,pharmaceutical,antibiotic
1212,X1212_pos_264.067_1.182_NA,,,,,,
12121,X12121_pos_615.375_4.269_NA,,,,,,
1213,X1213_pos_235.144_1.265_NA,,,,,,
12133,X12133_pos_295.165_4.282_NA,,,,,,
12134,X12134_pos_384.202_4.326_NA,,,,,,
12139,X12139_pos_212.128_4.248_NA,,,,,,
12140,X12140_pos_340.269_4.134_NA,,,,,,
12147,X12147_pos_323.149_4.274_NA,,,,,,
1215,X1215_pos_166.086_1.437_Spectral Match to 4-(2-Amino-1-hydroxyethyl)-2-methoxyphenol from NIST14,Spectral Match to 4-(2-Amino-1-hydroxyethyl)-2-methoxyphenol from NIST14,0.708456,21.6815,all anthropogenic,other consumer industrial,other other consumer industrial
12157,X12157_pos_277.144_4.271_NA,,,,,,
1216,X1216_pos_266.064_1.184_NA,,,,,,
12162,X12162_pos_191.082_4.243_NA,,,,,,
1217,X1217_pos_247.108_1.196_NA,,,,,,
12174,X12174_pos_520.332_4.146_NA,,,,,,
12175,X12175_pos_333.699_4.163_NA,,,,,,
12177,X12177_pos_333.17_4.292_NA,,,,,,
12185,X12185_pos_205.17_4.248_NA,,,,,,
1219,X1219_pos_249.196_1.054_Massbank:NA001264 (+)-Lupanine,Massbank:NA001264 (+)-Lupanine,0.841444,0.796017,biological ,biological compound,plant metabolite
12193,X12193_pos_281.139_4.249_NA,,,,,,
12196,X12196_pos_209.117_4.271_NA,,,,,,
12198,X12198_pos_663.344_4.28_NA,,,,,,
122,X122_pos_201.974_0.541_NA,,,,,,
1220,X1220_pos_229.134_1.155_NA,,,,,,
12201,X12201_pos_301.162_4.146_NA,,,,,,
12207,X12207_pos_174.149_4.169_NA,,,,,,
12208,X12208_pos_484.255_4.267_NA,,,,,,
12210,X12210_pos_257.139_4.303_NA,,,,,,
12212,X12212_pos_381.191_4.268_NA,,,,,,
1222,X1222_pos_268.061_1.204_NA,,,,,,
12239,X12239_pos_592.318_4.216_NA,,,,,,
12240,X12240_pos_354.191_4.236_NA,,,,,,
12242,X12242_pos_773.192_4.27_NA,,,,,,
12250,X12250_pos_238.134_4.27_NA,,,,,,
12251,X12251_pos_395.742_4.321_NA,,,,,,
12255,X12255_pos_362.222_4.298_NA,,,,,,
12256,X12256_pos_407.17_4.288_NA,,,,,,
12257,X12257_pos_597.273_4.234_NA,,,,,,
12262,X12262_pos_515.271_4.243_NA,,,,,,
12264,X12264_pos_680.37_4.296_NA,,,,,,
12269,X12269_pos_363.144_4.28_NA,,,,,,
1227,X1227_pos_166.159_1.203_NA,,,,,,
12277,X12277_pos_366.703_4.291_NA,,,,,,
1228,X1228_pos_210.149_1.273_NA,,,,,,
12280,X12280_pos_175.075_4.281_NA,,,,,,
12281,X12281_pos_548.341_4.269_NA,,,,,,
12284,X12284_pos_339.144_4.421_NA,,,,,,
12288,X12288_pos_389.159_4.287_NA,,,,,,
12299,X12299_pos_540.233_4.25_NA,,,,,,
12301,X12301_pos_619.318_4.146_NA,,,,,,
12303,X12303_pos_526.359_4.264_NA,,,,,,
12311,X12311_pos_384.751_4.31_NA,,,,,,
12317,X12317_pos_598.275_4.302_NA,,,,,,
12318,X12318_pos_347.199_4.294_NA,,,,,,
1232,X1232_pos_240.079_1.213_NA,,,,,,
12326,X12326_pos_389.713_4.294_NA,,,,,,
12332,X12332_pos_669.294_4.304_NA,,,,,,
12345,X12345_pos_412.291_4.296_NA,,,,,,
12346,X12346_pos_710.417_4.307_NA,,,,,,
12348,X12348_pos_414.239_4.259_NA,,,,,,
1235,X1235_pos_365.265_1.3_NA,,,,,,
12355,X12355_pos_671.346_4.164_NA,,,,,,
12357,X12357_pos_207.138_4.172_NA,,,,,,
12359,X12359_pos_492.26_4.28_NA,,,,,,
1236,X1236_pos_203.118_1.248_NA,,,,,,
12366,X12366_pos_562.308_4.279_NA,,,,,,
12377,X12377_pos_362.724_4.296_NA,,,,,,
1238,X1238_pos_344.172_1.327_NA,,,,,,
12384,X12384_pos_649.364_4.165_NA,,,,,,
12385,X12385_pos_219.186_4.245_NA,,,,,,
12387,X12387_pos_240.15_4.304_NA,,,,,,
12389,X12389_pos_547.333_4.308_NA,,,,,,
12390,X12390_pos_295.154_4.32_NA,,,,,,
12393,X12393_pos_365.121_4.255_NA,,,,,,
12395,X12395_pos_459.28_4.488_Spectral Match to Decaethylene glycol from NIST14,Spectral Match to Decaethylene glycol from NIST14,0.917571,0.465126,all anthropogenic,polymer-related,PAG
12397,X12397_pos_723.438_4.309_NA,,,,,,
12398,"X12398_pos_425.187_4.106_Massbank:EA065709 Clindamycin|(2S,4R)-N-[2-chloranyl-1-[(2R,3R,4S,5R,6R)-6-methylsulfanyl-3,4,5-tris(oxidanyl)oxan-2-yl]propyl]-1-methyl-4-propyl-pyrrolidine-2-carboxamide","Massbank:EA065709 Clindamycin|(2S,4R)-N-[2-chloranyl-1-[(2R,3R,4S,5R,6R)-6-methylsulfanyl-3,4,5-tris(oxidanyl)oxan-2-yl]propyl]-1-methyl-4-propyl-pyrrolidine-2-carboxamide",0.935968,0.215323,all anthropogenic,pharmaceutical,antibiotic
12404,X12404_pos_564.359_4.303_NA,,,,,,
12406,X12406_pos_269.138_4.291_NA,,,,,,
12408,X12408_pos_477.231_4.301_NA,,,,,,
12410,X12410_pos_562.344_4.152_NA,,,,,,
12412,X12412_pos_664.375_4.146_NA,,,,,,
12413,X12413_pos_768.496_4.293_NA,,,,,,
1242,X1242_pos_196.17_1.294_NA,,,,,,
12420,X12420_pos_715.373_4.289_NA,,,,,,
12427,X12427_pos_606.37_4.305_NA,,,,,,
12432,X12432_pos_548.364_4.291_NA,,,,,,
12433,X12433_pos_204.16_4.321_NA,,,,,,
12437,X12437_pos_393.265_4.313_NA,,,,,,
12438,X12438_pos_465.231_4.26_NA,,,,,,
1244,X1244_pos_170.154_1.297_NA,,,,,,
12440,X12440_pos_356.259_4.295_NA,,,,,,
12442,X12442_pos_383.17_4.309_NA,,,,,,
12447,X12447_pos_745.42_4.294_NA,,,,,,
12453,X12453_pos_196.133_4.263_NA,,,,,,
12455,X12455_pos_373.213_4.307_NA,,,,,,
12460,X12460_pos_179.07_4.292_NA,,,,,,
12461,X12461_pos_625.212_4.329_NA,,,,,,
12464,X12464_pos_279.077_4.316_NA,,,,,,
12468,X12468_pos_688.342_4.208_NA,,,,,,
12473,X12473_pos_340.209_4.178_NA,,,,,,
12477,X12477_pos_711.502_4.28_NA,,,,,,
12479,X12479_pos_360.144_4.334_NA,,,,,,
1248,X1248_pos_264.159_1.247_NA,,,,,,
12483,X12483_pos_190.086_4.458_NA,,,,,,
12485,X12485_pos_275.03_4.311_NA,,,,,,
12486,X12486_pos_357.236_4.173_NA,,,,,,
12490,X12490_pos_733.484_4.282_NA,,,,,,
12492,X12492_pos_659.401_4.417_NA,,,,,,
1250,X1250_pos_250.094_1.194_NA,,,,,,
12523,X12523_pos_163.112_4.368_NA,,,,,,
12524,X12524_pos_340.197_4.3_NA,,,,,,
12527,X12527_pos_365.16_4.337_NA,,,,,,
12530,X12530_pos_241.143_4.323_NA,,,,,,
12544,X12544_pos_218.212_4.293_NA,,,,,,
12548,X12548_pos_306.16_4.349_NA,,,,,,
1255,X1255_pos_297.102_1.317_NA,,,,,,
12551,X12551_pos_346.201_4.319_NA,,,,,,
12553,X12553_pos_167.107_4.31_NA,,,,,,
12554,X12554_pos_160.133_4.303_NA,,,,,,
12555,X12555_pos_414.27_4.323_NA,,,,,,
12561,X12561_pos_622.365_4.335_NA,,,,,,
12563,X12563_pos_362.738_4.188_NA,,,,,,
12573,X12573_pos_405.191_4.5_NA,,,,,,
12579,X12579_pos_216.232_4.302_NA,,,,,,
1258,X1258_pos_352.162_1.076_NA,,,,,,
12580,X12580_pos_247.144_4.315_NA,,,,,,
12587,X12587_pos_443.229_4.333_NA,,,,,,
12589,X12589_pos_370.736_4.297_NA,,,,,,
1259,X1259_pos_163.087_1.252_NA,,,,,,
12596,X12596_pos_165.091_4.339_NA,,,,,,
12604,X12604_pos_160.076_4.311_NA,,,,,,
12611,X12611_pos_363.254_4.344_NA,,,,,,
12616,"X12616_pos_253.104_4.321_Massbank:EA091604 Carbamazepine-10,11-epoxide|1a,10b-Dihydro-6H-dibenz(b,f)oxiren(d)azepine-6-carboxamide","Massbank:EA091604 Carbamazepine-10,11-epoxide|1a,10b-Dihydro-6H-dibenz(b,f)oxiren(d)azepine-6-carboxamide",0.866979,26.8886,all anthropogenic,pharmaceutical,pharmaceutical - other
12619,X12619_pos_179.107_4.244_NA,,,,,,
12620,X12620_pos_279.134_4.332_NA,,,,,,
12624,X12624_pos_409.259_4.216_NA,,,,,,
12625,X12625_pos_280.154_4.327_NA,,,,,,
12626,X12626_pos_289.144_4.347_NA,,,,,,
1263,X1263_pos_370.244_1.25_NA,,,,,,
12631,X12631_pos_502.349_4.37_NA,,,,,,
12632,X12632_pos_307.154_4.49_NA,,,,,,
12633,X12633_pos_349.139_4.33_NA,,,,,,
1264,X1264_pos_167.118_1.287_NA,,,,,,
1265,X1265_pos_232.191_1.357_NA,,,,,,
12659,X12659_pos_262.144_4.307_NA,,,,,,
1266,X1266_pos_285.181_1.347_NA,,,,,,
1267,X1267_pos_183.113_1.316_NA,,,,,,
12673,X12673_pos_197.117_4.317_Loliolide,Loliolide,0.905431,1.47079,biological ,biological compound,plant metabolite
12677,X12677_pos_195.102_4.371_NA,,,,,,
12685,X12685_pos_209.201_4.291_NA,,,,,,
12693,X12693_pos_309.191_4.341_NA,,,,,,
12706,X12706_pos_337.7_4.347_NA,,,,,,
12709,X12709_pos_345.152_4.313_NA,,,,,,
1271,X1271_pos_212.165_1.261_NA,,,,,,
12718,X12718_pos_682.422_4.172_NA,,,,,,
12722,X12722_pos_155.086_4.324_NA,,,,,,
1273,X1273_pos_165.102_1.255_Spectral Match to .alpha.-CMBHC from NIST14,Spectral Match to .alpha.-CMBHC from NIST14,0.774212,32.7178,biological ,biological compound,biological - other
12730,X12730_pos_292.111_4.339_NA,,,,,,
